"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"LD027205","HSS-8073681","65F5FK3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","5","1","VIHATRP20230417-050","05/31/2027","Operational","08/21/2026","","","General Rounding","Post Anaesthetic Care Unit","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD027217","HSS-8086202","GZ81DW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2104","2","VIHATRP20240429-082","06/30/2028","Operational","07/30/2026","","","General Rounding","Community Liaison","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD027218","HSS-8072052","B1D2NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Manager Office","1","VIHATRP20230213-032","05/31/2027","Operational","08/21/2026","","","General Rounding","CHS Port Alberni GSS","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD027219","HSS-8073672","11H4GK3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Manager Office","1","VIHATRP20230417-041","05/31/2027","Operational","08/21/2026","","","General Rounding","CHS Port Alberni GSS","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD027222","HSS-8086128","GBYXCW3","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","","Room 1025","","VIHATRP20240429-008","06/30/2028","Operational","","","","Excluded","","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD027971","HSS-1016503","PC0UA7SN","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Flex1","1","","02/28/2022","Operational","05/25/2026","","","General Rounding","4259-6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T470S V2",""
"LD028551","HSS-8072039","8V37NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Reception Area","1","VIHATRP20230213-019","05/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD028570","HSS-8072043","47D2NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","11","1","VIHATRP20230213-023","05/31/2027","Operational","08/21/2026","","","General Rounding","4259 6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD028692","HSS-8073675","HR15FK3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","19","1","VIHATRP20230417-044","05/31/2027","Operational","07/16/2026","","","General Rounding","Home Support Program(PAHS)","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD028772","HSS-8072040","7375NN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","5","1","VIHATRP20230213-020","05/31/2027","Operational","07/24/2026","","","General Rounding","4780 Roger St.","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD030570","HSS-8096618","PF5RJM14","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Port Alberni","Main Building","Admin","1","ISLHTRP20251124-004","12/31/2029","Operational","05/04/2026","","","General Rounding","Primary Care","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD030571","HSS-8078434","G41K5X3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","22","1","VIHATRP20230918-022","10/31/2027","Operational","08/21/2026","","","General Rounding","R37 Community Services Adm","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD030572","HSS-8096636","PF5RZV58","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","11","1","ISLHTRP20251124-056","12/31/2029","Operational","07/24/2026","","","General Rounding","MCC Port Alberni West Admin","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD030573","HSS-8089557","9Q2JVW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","Group Room","1","VIHATRP20240909-050","10/31/2028","Operational","07/24/2026","","","General Rounding","PA Westcoast MHSU","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7440 V7","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD030687","HSS-8078433","30V75X3","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Port Alberni","Main Building","none ","1","VIHATRP20230918-021","10/31/2027","Operational","","","","General Rounding","Environmental Health","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD030906","HSS-8073649","CB13GK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","Tina's device","1","VIHATRP20230417-018","05/31/2027","Operational","02/27/2026","","","General Rounding","4152 Redford St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD030975","HSS-8095812","F9NQ774","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","21","1","ISLHTRP20250922-020","09/30/2029","Operational","03/05/2026","","","General Rounding","Health Outreach Program","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD030976","HSS-8078445","6W795X3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Admin Office","1","VIHATRP20230918-033","10/31/2027","Operational","03/05/2026","","","General Rounding","R37 Community Services Adm","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
"LD030980","HSS-8095798","8BNQ774","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2602","2","ISLHTRP20250922-005","09/30/2029","Operational","07/30/2026","","","General Rounding","Endoscopy","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD030982","HSS-8072050","5C97NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","5","1","VIHATRP20230213-030","05/31/2027","Operational","08/21/2026","","South HCN - TWH Rapid Response","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD030983","HSS-8086161","8Q3YCW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","Educator Office -Room 2345","2","VIHATRP20240429-041","06/30/2028","Operational","04/10/2026","","","General Rounding","Nurse Educator","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD031249","HSS-8058600","GMCR9K3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2345-WFH","2","VIHATRP20220505-014","09/30/2026","Operational","07/30/2026","","","Excluded","Administration","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"LD031251","HSS-8086175","BWRXCW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2315 - for remote work","2nd Floor","VIHATRP20240429-055","06/30/2028","Operational","","","","Excluded","Admin","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD031317","HSS-8089585","77SJVW3","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","1025","1","VIHATRP20240909-075","10/31/2028","Operational","08/05/2026","","CNE Office","General Rounding","LTC Clini Nurse Educators CI","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD031378","HSS-8096631","PF5S1SX7","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","17","1","ISLHTRP20251124-048","01/31/2030","Operational","08/21/2026",""," - Desk 2","General Rounding","CHS Port Alberni Leadership","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD031682","HSS-8068737","6BXFLN3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","Multi-Purpose Room","0","VIHATRP20221114-017","01/31/2027","Operational","12/05/2025","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD031692","HSS-8096623","PF5RZV4M","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Port Alberni","Main Building","Admin","1","ISLHTRP20251124-020","12/31/2029","Operational","05/06/2026","","","General Rounding","Primary Care","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD031693","HSS-8058606","2X7R9K3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2314 - Administration","2","VIHATRP20220505-020","09/30/2026","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"LD031694","HSS-8086133","4MHWCW3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Physio","1","VIHATRP20240429-013","06/30/2028","Operational","01/29/2026","","","General Rounding","West Coast Community Serv","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7440 V7","Dell LATITUDE 7440 V7"
"LD031695","HSS-8093409","7VVSFW3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","WFH","1","ISLHTRP20250512-042","03/31/2029","Operational","12/05/2025","","","Excluded","Tofino General Hospital","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4",""
"LD031723","HSS-8086185","2CYTCW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2122 OR","2","VIHATRP20240429-065","06/30/2028","Operational","08/21/2026","","","General Rounding","Operating Room","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","CUSTOMER OWNED LENOVO THINKPAD T470s i5-"
"LD031871","HSS-8097514","PF5WKLMB","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","2","1","ISLHTRP20260209-056","04/30/2030","Operational","04/28/2026","","","General Rounding","MCC PA Westcoast Admin","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD031884","HSS-8097519","PF5WXGX0","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","20","1","ISLHTRP20260209-061","04/30/2030","Operational","07/10/2026","","","General Rounding","Case Mgrs","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD031977","HSS-8078459","BLJ85X3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","Administration","2","VIHATRP20230918-047","10/31/2027","Operational","01/22/2026","","","General Rounding","WCGH Volunteer Resources","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7430 V1",""
"LD031980","HSS-8095801","BR9Q774","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Clinical Coordinator office","1","ISLHTRP20250922-009","09/30/2029","Operational","01/29/2026","","","General Rounding","PCN Tofino PCN","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4",""
"LD032094","HSS-8072049","FY62NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Home Support Office","1","VIHATRP20230213-029","05/31/2027","Operational","06/03/2026","","","General Rounding","4259-6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD032386","HSS-8096630","PF5RZV2T","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","17","1","ISLHTRP20251124-047","01/31/2030","Operational","08/21/2026",""," Desk 4","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD032387","HSS-8096629","PF5RZV44","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","19","1","ISLHTRP20251124-046","01/31/2030","Operational","08/21/2026","","","General Rounding","Team Leads","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD032388","HSS-8086124","BPHWCW3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","PHNO","1","VIHATRP20240429-004","06/30/2028","Operational","04/28/2026","","","General Rounding","Health Wellness & Safety","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7440 V7","CUSTOMER OWNED LENOVO THINKPAD T470s i5-"
"LD032480","HSS-8096626","PF5RZXLA","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","1025","1","ISLHTRP20251124-033","01/31/2030","Operational","08/05/2026","","WH1025 -Volunteer Office","Excluded","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14",""
"LD032482","HSS-8097528","PF5X0WDB","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2455","2","ISLHTRP20260209-070","04/30/2030","Operational","06/25/2026","","","General Rounding","WCGH Lab","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD032581","HSS-8068721","BH42NN3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","2","225","VIHATRP20221114-001","01/31/2027","Operational","02/18/2026","","","General Rounding","CHS WCoast CSC Ucluelet HC Nur","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD032582","HSS-8097520","PF5WQCK3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","5","1","ISLHTRP20260209-062","04/30/2030","Operational","08/21/2026","","North HCN - TWS - Rapid Response","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD032584","HSS-8098471","PF61ZCQS","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","19","1","ISLHTRP20260420-012","04/30/2030","Operational","08/21/2026","","","General Rounding","Community Health Services - 4259 6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD033133","HSS-8096635","PF5RWLG6","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","12","1","ISLHTRP20251124-055","12/31/2029","Operational","07/24/2026","","","General Rounding","MCC Port Alberni West Admin","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD033685","HSS-8068725","CH4K9K3","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Ucluelet","Main Building","2315","1","VIHATRP20221114-005","01/31/2027","Operational","03/17/2026","","first cubicle after reception","General Rounding","Administration","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD033690","HSS-8072056","1F23NN3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main building","Leader's office","1","VIHATRP20230213-036","05/31/2027","Operational","07/16/2026","","","General Rounding","4259 6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD033691","HSS-8098468","PF61M4B6","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Manager's office","1","ISLHTRP20260420-009","04/30/2030","Operational","08/21/2026","","","General Rounding","Community Health Services - 4259 6th Ave Port Alberni","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD033692","HSS-8098485","PF61YHQ8","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","SOUNTH HCN","1","ISLHTRP20260420-026","05/31/2030","Operational","08/21/2026","","","General Rounding","HomeCare","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD033693","HSS-8098461","PF61MAC8","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","6","1","ISLHTRP20260420-002","05/31/2030","Operational","08/21/2026","","Rehabilitation & Ability Management","General Rounding","Rehabilitation & Ability Management","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD033694","HSS-8098466","PF620AMQ","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","6 - Rehab Office","1","ISLHTRP20260420-007","05/31/2030","Operational","08/21/2026","","PT Office","General Rounding","Rehab","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD034318","HSS-8089561","H1MJVW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","6","1","VIHATRP20240909-047","10/31/2028","Operational","07/24/2026","","","General Rounding","PA Westcoast MHSU","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7440 V7","LENOVO THINKPAD T470s i5-7300U 2.6GHZ 3M"
